speed;time
7,49;1.62825E+12
7,55;1.62825E+12
7,53;1.62825E+12
7,61;1.62825E+12
7,62;1.62825E+12
7,57;1.62825E+12
7,7;1.62825E+12
7,72;1.62825E+12
7,71;1.62825E+12
7,73;1.62825E+12
7,73;1.62825E+12
7,77;1.62825E+12
7,76;1.62825E+12
7,79;1.62825E+12
7,84;1.62825E+12
7,86;1.62825E+12
7,88;1.62825E+12
7,97;1.62825E+12
7,94;1.62825E+12
8;1.62825E+12
7,95;1.62825E+12
8,06;1.62825E+12
8,07;1.62825E+12
8,17;1.62825E+12
8,14;1.62825E+12
8,2;1.62825E+12
8,25;1.62825E+12
8,22;1.62825E+12
8,3;1.62825E+12
8,3;1.62825E+12
8,29;1.62825E+12
8,32;1.62825E+12
8,38;1.62825E+12
8,39;1.62825E+12
8,4;1.62825E+12
8,42;1.62825E+12
8,41;1.62825E+12
8,44;1.62825E+12
8,47;1.62825E+12
8,46;1.62825E+12
8,43;1.62825E+12
8,53;1.62825E+12
8,52;1.62825E+12
8,5;1.62825E+12
8,62;1.62825E+12
8,61;1.62825E+12
8,62;1.62825E+12
8,68;1.62825E+12
8,75;1.62825E+12
8,76;1.62825E+12
8,82;1.62825E+12
8,73;1.62825E+12
8,85;1.62825E+12
8,83;1.62825E+12
8,88;1.62825E+12
8,9;1.62825E+12
8,97;1.62825E+12
8,91;1.62825E+12
9,04;1.62825E+12
9,01;1.62825E+12
8,96;1.62825E+12
9,03;1.62825E+12
9,06;1.62825E+12
9,1;1.62825E+12
9,09;1.62825E+12
9,09;1.62825E+12
9,11;1.62825E+12
9,04;1.62825E+12
9,09;1.62825E+12
9,18;1.62825E+12
9,14;1.62825E+12
9,23;1.62825E+12
9,22;1.62825E+12
9,29;1.62825E+12
9,27;1.62825E+12
9,3;1.62825E+12
9,25;1.62825E+12
9,22;1.62825E+12
9,15;1.62825E+12
9,26;1.62825E+12
9,29;1.62825E+12
9,34;1.62825E+12
9,3;1.62825E+12
9,36;1.62825E+12
9,39;1.62825E+12
9,37;1.62825E+12
9,44;1.62825E+12
9,48;1.62825E+12
9,43;1.62825E+12
9,47;1.62825E+12
9,49;1.62825E+12
9,46;1.62825E+12
9,51;1.62825E+12
9,5;1.62825E+12
9,53;1.62825E+12
9,51;1.62825E+12
9,52;1.62825E+12
9,57;1.62825E+12
9,57;1.62825E+12
9,51;1.62825E+12
9,56;1.62825E+12
9,58;1.62825E+12
9,55;1.62825E+12
9,62;1.62825E+12
9,59;1.62825E+12
9,6;1.62825E+12
9,57;1.62825E+12
9,58;1.62825E+12
9,58;1.62825E+12
9,61;1.62825E+12
9,56;1.62825E+12
9,56;1.62825E+12
9,54;1.62825E+12
9,52;1.62825E+12
9,51;1.62825E+12
9,51;1.62825E+12
9,43;1.62825E+12
9,44;1.62825E+12
9,48;1.62825E+12
9,38;1.62825E+12
9,32;1.62825E+12
9,21;1.62825E+12
9,14;1.62825E+12
9,01;1.62825E+12
8,94;1.62825E+12
8,81;1.62825E+12
8,73;1.62825E+12
8,62;1.62825E+12
8,52;1.62825E+12
8,35;1.62825E+12
8,26;1.62825E+12
8,11;1.62825E+12
8,02;1.62825E+12
7,89;1.62825E+12
7,68;1.62825E+12
7,64;1.62825E+12
7,43;1.62825E+12
7,31;1.62825E+12
7,23;1.62825E+12
7,17;1.62825E+12
7,08;1.62825E+12
6,93;1.62825E+12
6,89;1.62825E+12
6,7;1.62825E+12
6,57;1.62825E+12
6,54;1.62825E+12
6,46;1.62825E+12
6,39;1.62825E+12
6,21;1.62825E+12
6,25;1.62825E+12
6,23;1.62825E+12
6,22;1.62825E+12
6,12;1.62825E+12
6,14;1.62825E+12
5,97;1.62825E+12
5,92;1.62825E+12
5,94;1.62825E+12
5,93;1.62825E+12
5,95;1.62825E+12
5,89;1.62825E+12
5,93;1.62825E+12
5,87;1.62825E+12
5,82;1.62825E+12
5,87;1.62825E+12
5,9;1.62825E+12
5,89;1.62825E+12
5,92;1.62825E+12
5,91;1.62825E+12
5,94;1.62825E+12
5,92;1.62825E+12
5,92;1.62825E+12
5,89;1.62825E+12
5,93;1.62825E+12
5,94;1.62825E+12
5,91;1.62825E+12
6,01;1.62825E+12
5,91;1.62825E+12
5,95;1.62825E+12
5,93;1.62825E+12
5,95;1.62825E+12
5,94;1.62825E+12
5,96;1.62825E+12
5,93;1.62825E+12
5,94;1.62825E+12
5,92;1.62825E+12
5,99;1.62825E+12
5,89;1.62825E+12
5,93;1.62825E+12
5,93;1.62825E+12
5,9;1.62825E+12
5,95;1.62825E+12
5,82;1.62825E+12
5,82;1.62825E+12
5,93;1.62825E+12
5,84;1.62825E+12
5,86;1.62825E+12
5,87;1.62825E+12
5,79;1.62825E+12
5,88;1.62825E+12
5,78;1.62825E+12
5,82;1.62825E+12
5,76;1.62825E+12
5,76;1.62825E+12
5,75;1.62825E+12
5,74;1.62825E+12
5,63;1.62825E+12
5,66;1.62825E+12
5,58;1.62825E+12
5,64;1.62825E+12
5,55;1.62825E+12
5,57;1.62825E+12
5,5;1.62825E+12
5,57;1.62825E+12
5,47;1.62825E+12
5,38;1.62825E+12
5,42;1.62825E+12
5,41;1.62825E+12
5,42;1.62825E+12
5,31;1.62825E+12
5,36;1.62825E+12
5,38;1.62825E+12
5,31;1.62825E+12
5,28;1.62825E+12
5,23;1.62825E+12
5,28;1.62825E+12
5,24;1.62825E+12
5,23;1.62825E+12
5,16;1.62825E+12
5,16;1.62825E+12
5,22;1.62825E+12
5,25;1.62825E+12
5,22;1.62825E+12
5,19;1.62825E+12
5,17;1.62825E+12
5,12;1.62825E+12
5,18;1.62825E+12
5,13;1.62825E+12
5,21;1.62825E+12
5,17;1.62825E+12
5,23;1.62825E+12
5,21;1.62825E+12
5,24;1.62825E+12
5,25;1.62825E+12
5,3;1.62825E+12
5,3;1.62825E+12
5,38;1.62825E+12
5,4;1.62825E+12
5,36;1.62825E+12
5,42;1.62825E+12
5,49;1.62825E+12
5,48;1.62825E+12
5,49;1.62825E+12
5,54;1.62825E+12
5,59;1.62825E+12
5,63;1.62825E+12
5,54;1.62825E+12
5,55;1.62825E+12
5,55;1.62825E+12
5,71;1.62825E+12
5,65;1.62825E+12
5,66;1.62825E+12
5,66;1.62825E+12
5,8;1.62825E+12
5,76;1.62825E+12
5,85;1.62825E+12
5,85;1.62825E+12
5,86;1.62825E+12
5,87;1.62825E+12
6,03;1.62825E+12
5,94;1.62825E+12
5,92;1.62825E+12
6,14;1.62825E+12
6,09;1.62825E+12
6,06;1.62825E+12
6,2;1.62825E+12
6,17;1.62825E+12
6,46;1.62825E+12
6,26;1.62825E+12
6,12;1.62825E+12
6,22;1.62825E+12
6,25;1.62825E+12
6,38;1.62825E+12
6,38;1.62825E+12
6,39;1.62825E+12
6,42;1.62825E+12
6,44;1.62825E+12
6,44;1.62825E+12
6,47;1.62825E+12
6,53;1.62825E+12
6,54;1.62825E+12
6,61;1.62825E+12
6,6;1.62825E+12
6,62;1.62825E+12
6,68;1.62825E+12
6,73;1.62825E+12
6,75;1.62825E+12
6,71;1.62825E+12
6,81;1.62825E+12
6,83;1.62825E+12
6,83;1.62825E+12
6,84;1.62825E+12
6,84;1.62825E+12
6,87;1.62825E+12
6,95;1.62825E+12
6,9;1.62825E+12
6,97;1.62825E+12
6,97;1.62825E+12
6,96;1.62825E+12
6,98;1.62825E+12
7,02;1.62825E+12
6,97;1.62825E+12
7,06;1.62825E+12
7,08;1.62825E+12
7,06;1.62825E+12
7,09;1.62825E+12
7,06;1.62825E+12
7,04;1.62825E+12
7,08;1.62825E+12
7,07;1.62825E+12
7;1.62825E+12
7,04;1.62825E+12
6,94;1.62825E+12
6,95;1.62825E+12
6,95;1.62825E+12
6,88;1.62825E+12
6,8;1.62825E+12
6,73;1.62825E+12
6,67;1.62825E+12
6,6;1.62825E+12
6,53;1.62825E+12
6,44;1.62825E+12
6,34;1.62825E+12
6,22;1.62825E+12
6,16;1.62825E+12
6,02;1.62825E+12
6,03;1.62825E+12
5,8;1.62825E+12
5,75;1.62825E+12
5,66;1.62825E+12
5,56;1.62825E+12
5,49;1.62825E+12
5,49;1.62825E+12
5,37;1.62825E+12
5,25;1.62825E+12
5,2;1.62825E+12
5,16;1.62825E+12
5,05;1.62825E+12
5;1.62825E+12
4,89;1.62825E+12
4,78;1.62825E+12
4,77;1.62825E+12
4,75;1.62825E+12
4,67;1.62825E+12
4,67;1.62825E+12
4,68;1.62825E+12
4,61;1.62825E+12
4,62;1.62825E+12
4,62;1.62825E+12
4,59;1.62825E+12
4,66;1.62825E+12
4,57;1.62825E+12
4,55;1.62825E+12
4,62;1.62825E+12
4,6;1.62825E+12
4,61;1.62825E+12
4,56;1.62825E+12
4,64;1.62825E+12
4,63;1.62825E+12
4,67;1.62825E+12
4,66;1.62825E+12
4,68;1.62825E+12
4,78;1.62825E+12
4,8;1.62825E+12
4,8;1.62825E+12
4,71;1.62825E+12
4,82;1.62825E+12
4,88;1.62825E+12
4,88;1.62825E+12
4,89;1.62825E+12
4,87;1.62825E+12
4,95;1.62825E+12
4,93;1.62825E+12
4,96;1.62825E+12
4,94;1.62825E+12
5;1.62825E+12
5,06;1.62825E+12
5,03;1.62825E+12
5,02;1.62825E+12
5,07;1.62825E+12
5,09;1.62825E+12
5,11;1.62825E+12
5,1;1.62825E+12
5,12;1.62825E+12
5,14;1.62825E+12
5,16;1.62825E+12
5,14;1.62825E+12
5,18;1.62825E+12
5,17;1.62825E+12
5,14;1.62825E+12
5,14;1.62825E+12
5,19;1.62825E+12
5,17;1.62825E+12
5,15;1.62825E+12
5,21;1.62825E+12
5,2;1.62825E+12
5,22;1.62825E+12
5,19;1.62825E+12
5,21;1.62825E+12
5,19;1.62825E+12
5,21;1.62825E+12
5,18;1.62825E+12
5,19;1.62825E+12
5,21;1.62825E+12
5,27;1.62825E+12
5,2;1.62825E+12
5,19;1.62825E+12
5,22;1.62825E+12
5,19;1.62825E+12
5,23;1.62825E+12
5,23;1.62825E+12
5,25;1.62825E+12
5,22;1.62825E+12
5,22;1.62825E+12
5,22;1.62825E+12
5,24;1.62825E+12
5,29;1.62825E+12
5,25;1.62825E+12
5,23;1.62825E+12
5,27;1.62825E+12
5,25;1.62825E+12
5,25;1.62825E+12
5,22;1.62825E+12
5,25;1.62825E+12
5,26;1.62825E+12
5,27;1.62825E+12
5,23;1.62825E+12
5,22;1.62825E+12
5,26;1.62825E+12
5,2;1.62825E+12
5,23;1.62825E+12
5,25;1.62825E+12
5,22;1.62825E+12
5,23;1.62825E+12
5,23;1.62825E+12
5,23;1.62825E+12
5,22;1.62825E+12
5,21;1.62825E+12
5,22;1.62825E+12
5,25;1.62825E+12
5,2;1.62825E+12
5,22;1.62825E+12
5,25;1.62825E+12
5,23;1.62825E+12
5,22;1.62825E+12
5,22;1.62825E+12
5,25;1.62825E+12
5,24;1.62825E+12
5,31;1.62825E+12
5,26;1.62825E+12
5,35;1.62825E+12
5,34;1.62825E+12
5,39;1.62825E+12
5,35;1.62825E+12
5,42;1.62825E+12
5,44;1.62825E+12
5,42;1.62825E+12
5,48;1.62825E+12
5,52;1.62825E+12
5,46;1.62825E+12
5,54;1.62825E+12
5,6;1.62825E+12
5,6;1.62825E+12
5,68;1.62825E+12
5,69;1.62825E+12
5,69;1.62825E+12
5,73;1.62825E+12
5,79;1.62825E+12
5,76;1.62825E+12
5,83;1.62825E+12
5,82;1.62825E+12
5,96;1.62825E+12
5,96;1.62825E+12
6,06;1.62825E+12
6,04;1.62825E+12
6,09;1.62825E+12
6,15;1.62825E+12
6,13;1.62825E+12
6,13;1.62825E+12
6,19;1.62825E+12
6,21;1.62825E+12
6,31;1.62825E+12
6,23;1.62825E+12
6,32;1.62825E+12
6,28;1.62825E+12
6,33;1.62825E+12
6,34;1.62825E+12
6,37;1.62825E+12
6,43;1.62825E+12
6,38;1.62825E+12
6,44;1.62825E+12
6,43;1.62825E+12
6,47;1.62825E+12
6,5;1.62825E+12
6,5;1.62825E+12
6,5;1.62825E+12
6,52;1.62825E+12
6,58;1.62825E+12
6,58;1.62825E+12
6,61;1.62825E+12
6,69;1.62825E+12
6,71;1.62825E+12
6,76;1.62825E+12
6,77;1.62825E+12
6,81;1.62825E+12
6,88;1.62825E+12
6,92;1.62825E+12
6,95;1.62825E+12
6,98;1.62825E+12
7,05;1.62825E+12
7,07;1.62825E+12
7,14;1.62825E+12
7,16;1.62825E+12
7,22;1.62825E+12
7,27;1.62825E+12
7,28;1.62825E+12
7,33;1.62825E+12
7,44;1.62825E+12
7,43;1.62825E+12
7,46;1.62825E+12
7,51;1.62825E+12
7,56;1.62825E+12
7,6;1.62825E+12
7,67;1.62825E+12
7,68;1.62825E+12
7,7;1.62825E+12
7,8;1.62825E+12
7,78;1.62825E+12
7,84;1.62825E+12
7,92;1.62825E+12
7,92;1.62825E+12
7,95;1.62825E+12
7,99;1.62825E+12
8,03;1.62825E+12
8,03;1.62825E+12
8,06;1.62825E+12
